42,50,0.15,0.4,Dissemination,5.518,82.0,126
70,50,0.15,0.4,Dissemination,5.517,94.0,142
420,50,0.15,0.4,Dissemination,7.524,86.0,129
42,100,0.05,0.1,Dissemination,8.027,87.0,248
70,100,0.05,0.1,Dissemination,10.034,74.0,242
420,100,0.05,0.1,Dissemination,8.528,75.0,231
42,100,0.05,0.2,Dissemination,8.528,92.0,281
70,100,0.05,0.2,Dissemination,7.525,93.0,293
420,100,0.05,0.2,Dissemination,7.023,90.0,276
42,100,0.05,0.3,Dissemination,10.536,86.0,259
70,100,0.05,0.3,Dissemination,9.532,83.0,252
420,100,0.05,0.3,Dissemination,8.027,85.0,267
42,100,0.05,0.4,Dissemination,8.027,84.0,266
70,100,0.05,0.4,Dissemination,9.03,84.0,268
420,100,0.05,0.4,Dissemination,7.525,69.0,195
42,100,0.1,0.1,Dissemination,7.525,86.0,254
70,100,0.1,0.1,Dissemination,6.02,92.0,289
420,100,0.1,0.1,Dissemination,9.532,90.0,270
42,100,0.1,0.2,Dissemination,7.525,86.0,282
70,100,0.1,0.2,Dissemination,8.027,92.0,273
420,100,0.1,0.2,Dissemination,7.024,92.0,303
42,100,0.1,0.3,Dissemination,7.024,87.0,277
70,100,0.1,0.3,Dissemination,7.024,93.0,276
420,100,0.1,0.3,Dissemination,7.024,92.0,276
42,100,0.1,0.4,Dissemination,6.522,86.0,266
70,100,0.1,0.4,Dissemination,7.023,93.0,285
420,100,0.1,0.4,Dissemination,6.522,91.0,269
42,100,0.15,0.1,Dissemination,7.024,94.0,284
70,100,0.15,0.1,Dissemination,6.019,95.0,297
420,100,0.15,0.1,Dissemination,9.026,93.0,300
42,100,0.15,0.2,Dissemination,6.517,95.0,294
70,100,0.15,0.2,Dissemination,6.019,93.0,290
420,100,0.15,0.2,Dissemination,7.521,94.0,299
42,100,0.15,0.3,Dissemination,8.021,91.0,285
70,100,0.15,0.3,Dissemination,7.524,94.0,290
420,100,0.15,0.3,Dissemination,7.022,92.0,282
42,100,0.15,0.4,Dissemination,7.52,96.0,305
70,100,0.15,0.4,Dissemination,6.521,89.0,276
420,100,0.15,0.4,Dissemination,6.52,91.0,287
42,150,0.05,0.1,Dissemination,8.029,90.66666666666666,402
70,150,0.05,0.1,Dissemination,10.539,90.66666666666666,415
420,150,0.05,0.1,Dissemination,9.032,90.0,423
42,150,0.05,0.2,Dissemination,7.527,90.0,403
70,150,0.05,0.2,Dissemination,8.028,88.0,407
420,150,0.05,0.2,Dissemination,9.029,88.0,401
42,150,0.05,0.3,Dissemination,9.033,83.33333333333334,364
70,150,0.05,0.3,Dissemination,10.537,91.33333333333333,420
420,150,0.05,0.3,Dissemination,8.028,88.66666666666667,406
42,150,0.05,0.4,Dissemination,7.025,92.0,425
70,150,0.05,0.4,Dissemination,12.546,85.33333333333334,411
420,150,0.05,0.4,Dissemination,12.444,90.0,417
42,150,0.1,0.1,Dissemination,8.029,95.33333333333334,441
70,150,0.1,0.1,Dissemination,7.525,94.66666666666667,447
420,150,0.1,0.1,Dissemination,7.527,95.33333333333334,450
42,150,0.1,0.2,Dissemination,8.029,93.33333333333333,460
70,150,0.1,0.2,Dissemination,7.025,90.66666666666666,425
420,150,0.1,0.2,Dissemination,8.53,92.66666666666666,435
42,150,0.1,0.3,Dissemination,8.532,90.66666666666666,432
70,150,0.1,0.3,Dissemination,7.527,88.0,409
420,150,0.1,0.3,Dissemination,8.029,88.66666666666667,413
42,150,0.1,0.4,Dissemination,10.036,93.33333333333333,436
70,150,0.1,0.4,Dissemination,7.527,94.66666666666667,450
420,150,0.1,0.4,Dissemination,7.527,90.66666666666666,433
42,150,0.15,0.1,Dissemination,7.026,93.33333333333333,433
70,150,0.15,0.1,Dissemination,7.527,92.0,430
420,150,0.15,0.1,Dissemination,6.523,96.0,457
42,150,0.15,0.2,Dissemination,7.025,89.33333333333333,412
70,150,0.15,0.2,Dissemination,6.523,90.66666666666666,415
420,150,0.15,0.2,Dissemination,6.523,91.33333333333333,423
42,150,0.15,0.3,Dissemination,7.025,96.0,439
70,150,0.15,0.3,Dissemination,7.526,92.66666666666666,422
420,150,0.15,0.3,Dissemination,6.524,92.66666666666666,433
42,150,0.15,0.4,Dissemination,6.523,90.0,423
70,150,0.15,0.4,Dissemination,8.531,96.0,427
420,150,0.15,0.4,Dissemination,7.026,93.33333333333333,434
42,50,0.05,0.1,Dissemination,7.524,68.0,98
70,50,0.05,0.1,Dissemination,10.031,92.0,136
420,50,0.05,0.1,Dissemination,6.52,57.99999999999999,80
42,50,0.05,0.2,Dissemination,2.508,12.0,12
70,50,0.05,0.2,Dissemination,4.013,18.0,24
420,50,0.05,0.2,Dissemination,6.521,74.0,110
42,50,0.05,0.3,Dissemination,7.523,84.0,127
70,50,0.05,0.3,Dissemination,5.517,28.000000000000004,30
420,50,0.05,0.3,Dissemination,2.508,12.0,11
42,50,0.05,0.4,Dissemination,8.025,68.0,98
70,50,0.05,0.4,Dissemination,5.016,26.0,29
420,50,0.05,0.4,Dissemination,8.025,78.0,123
42,50,0.1,0.1,Dissemination,7.022,86.0,133
70,50,0.1,0.1,Dissemination,7.524,84.0,127
420,50,0.1,0.1,Dissemination,7.523,88.0,146
42,50,0.1,0.2,Dissemination,7.523,86.0,128
70,50,0.1,0.2,Dissemination,7.021,92.0,138
420,50,0.1,0.2,Dissemination,6.52,72.0,107
42,50,0.1,0.3,Dissemination,6.521,44.0,56
70,50,0.1,0.3,Dissemination,1.505,4.0,2
420,50,0.1,0.3,Dissemination,6.017,90.0,130
42,50,0.1,0.4,Dissemination,7.022,80.0,130
70,50,0.1,0.4,Dissemination,7.022,88.0,135
420,50,0.1,0.4,Dissemination,7.021,78.0,113
42,50,0.15,0.1,Dissemination,8.527,90.0,123
70,50,0.15,0.1,Dissemination,7.023,96.0,148
420,50,0.15,0.1,Dissemination,5.517,88.0,129
42,50,0.15,0.2,Dissemination,6.521,94.0,144
70,50,0.15,0.2,Dissemination,5.517,86.0,127
420,50,0.15,0.2,Dissemination,8.025,76.0,109
42,50,0.15,0.3,Dissemination,8.025,90.0,140
70,50,0.15,0.3,Dissemination,7.022,86.0,120
420,50,0.15,0.3,Dissemination,6.019,82.0,124
42,50,0.15,0.4,Dissemination,5.016,86.0,132
70,50,0.15,0.4,Dissemination,8.526,92.0,144
420,50,0.15,0.4,Dissemination,10.032,80.0,115
42,100,0.05,0.1,Dissemination,8.529,90.0,275
70,100,0.05,0.1,Dissemination,7.024,81.0,231
420,100,0.05,0.1,Dissemination,11.037,88.0,276
42,100,0.05,0.2,Dissemination,9.532,80.0,239
70,100,0.05,0.2,Dissemination,8.528,90.0,276
420,100,0.05,0.2,Dissemination,10.033,83.0,248
42,100,0.05,0.3,Dissemination,8.026,83.0,252
70,100,0.05,0.3,Dissemination,7.024,90.0,281
420,100,0.05,0.3,Dissemination,10.536,87.0,266
42,100,0.05,0.4,Dissemination,10.034,87.0,274
70,100,0.05,0.4,Dissemination,10.536,73.0,234
420,100,0.05,0.4,Dissemination,11.539,70.0,214
42,100,0.1,0.1,Dissemination,8.027,93.0,310
70,100,0.1,0.1,Dissemination,7.023,88.0,276
420,100,0.1,0.1,Dissemination,7.525,91.0,269
42,100,0.1,0.2,Dissemination,7.525,87.0,271
70,100,0.1,0.2,Dissemination,7.024,91.0,285
420,100,0.1,0.2,Dissemination,6.522,88.0,268
42,100,0.1,0.3,Dissemination,7.525,89.0,280
70,100,0.1,0.3,Dissemination,8.027,86.0,270
420,100,0.1,0.3,Dissemination,7.024,91.0,280
42,100,0.1,0.4,Dissemination,8.027,94.0,273
70,100,0.1,0.4,Dissemination,8.529,91.0,275
420,100,0.1,0.4,Dissemination,8.027,91.0,277
42,100,0.15,0.1,Dissemination,7.525,97.0,317
70,100,0.15,0.1,Dissemination,6.521,94.0,281
420,100,0.15,0.1,Dissemination,7.023,93.0,296
42,100,0.15,0.2,Dissemination,6.519,97.0,313
70,100,0.15,0.2,Dissemination,7.525,98.0,302
420,100,0.15,0.2,Dissemination,6.522,91.0,280
42,100,0.15,0.3,Dissemination,7.525,94.0,289
70,100,0.15,0.3,Dissemination,7.526,90.0,285
420,100,0.15,0.3,Dissemination,6.522,94.0,283
42,100,0.15,0.4,Dissemination,7.525,94.0,286
70,100,0.15,0.4,Dissemination,6.521,96.0,292
420,100,0.15,0.4,Dissemination,6.522,95.0,307
42,150,0.05,0.1,Dissemination,8.028,84.0,377
70,150,0.05,0.1,Dissemination,7.527,89.33333333333333,413
420,150,0.05,0.1,Dissemination,10.036,88.66666666666667,409
42,150,0.05,0.2,Dissemination,10.036,90.66666666666666,421
70,150,0.05,0.2,Dissemination,8.531,86.66666666666667,394
420,150,0.05,0.2,Dissemination,10.036,80.66666666666666,370
42,150,0.05,0.3,Dissemination,7.025,89.33333333333333,405
70,150,0.05,0.3,Dissemination,7.527,89.33333333333333,416
420,150,0.05,0.3,Dissemination,8.531,86.66666666666667,386
42,150,0.05,0.4,Dissemination,9.033,89.33333333333333,413
70,150,0.05,0.4,Dissemination,8.531,88.0,399
420,150,0.05,0.4,Dissemination,7.527,94.66666666666667,448
42,150,0.1,0.1,Dissemination,7.527,96.0,430
70,150,0.1,0.1,Dissemination,7.527,94.66666666666667,440
420,150,0.1,0.1,Dissemination,7.025,91.33333333333333,428
42,150,0.1,0.2,Dissemination,7.025,96.0,456
70,150,0.1,0.2,Dissemination,8.531,90.0,435
420,150,0.1,0.2,Dissemination,7.526,93.33333333333333,438
42,150,0.1,0.3,Dissemination,8.029,93.33333333333333,445
70,150,0.1,0.3,Dissemination,7.025,90.0,405
420,150,0.1,0.3,Dissemination,6.523,88.66666666666667,403
42,150,0.1,0.4,Dissemination,8.028,92.66666666666666,436
70,150,0.1,0.4,Dissemination,7.527,94.0,439
420,150,0.1,0.4,Dissemination,8.028,95.33333333333334,443
42,150,0.15,0.1,Dissemination,7.025,92.66666666666666,423
70,150,0.15,0.1,Dissemination,9.534,92.66666666666666,429
420,150,0.15,0.1,Dissemination,8.53,93.33333333333333,431
42,150,0.15,0.2,Dissemination,7.527,93.33333333333333,429
70,150,0.15,0.2,Dissemination,9.534,94.0,438
420,150,0.15,0.2,Dissemination,8.531,93.33333333333333,430
42,150,0.15,0.3,Dissemination,7.025,91.33333333333333,407
70,150,0.15,0.3,Dissemination,9.033,92.0,419
420,150,0.15,0.3,Dissemination,8.029,90.66666666666666,432
42,150,0.15,0.4,Dissemination,11.54,92.0,439
70,150,0.15,0.4,Dissemination,8.531,93.33333333333333,426
420,150,0.15,0.4,Dissemination,6.523,93.33333333333333,448
42,50,0.05,0.1,Dissemination,10.031,80.0,123
70,50,0.05,0.1,Dissemination,4.013,12.0,15
420,50,0.05,0.1,Dissemination,6.52,72.0,105
42,50,0.05,0.2,Dissemination,7.524,54.0,77
70,50,0.05,0.2,Dissemination,3.511,14.000000000000002,16
420,50,0.05,0.2,Dissemination,8.527,74.0,109
42,50,0.05,0.3,Dissemination,6.521,76.0,114
70,50,0.05,0.3,Dissemination,11.035,57.99999999999999,89
420,50,0.05,0.3,Dissemination,11.537,70.0,105
42,50,0.05,0.4,Dissemination,8.025,90.0,136
420,50,0.05,0.4,Dissemination,5.517,26.0,38
42,50,0.1,0.1,Dissemination,7.524,90.0,141
70,50,0.1,0.1,Dissemination,8.025,78.0,120
420,50,0.1,0.1,Dissemination,6.019,82.0,121
42,50,0.1,0.2,Dissemination,8.527,86.0,130
70,50,0.1,0.2,Dissemination,7.524,70.0,96
420,50,0.1,0.2,Dissemination,12.039,84.0,127
42,50,0.1,0.3,Dissemination,7.022,88.0,140
70,50,0.1,0.3,Dissemination,9.53,78.0,111
420,50,0.1,0.3,Dissemination,7.524,84.0,123
42,50,0.1,0.4,Dissemination,9.029,76.0,103
70,50,0.1,0.4,Dissemination,6.52,84.0,113
420,50,0.1,0.4,Dissemination,7.523,84.0,125
42,50,0.15,0.1,Dissemination,5.517,86.0,125
70,50,0.15,0.1,Dissemination,6.52,96.0,146
420,50,0.15,0.1,Dissemination,5.517,90.0,139
42,50,0.15,0.2,Dissemination,6.52,72.0,103
70,50,0.15,0.2,Dissemination,6.019,98.0,147
420,50,0.15,0.2,Dissemination,6.019,88.0,127
42,50,0.15,0.3,Dissemination,7.523,88.0,132
70,50,0.15,0.3,Dissemination,8.528,82.0,115
420,50,0.15,0.3,Dissemination,6.52,94.0,151
42,50,0.15,0.4,Dissemination,7.524,78.0,122
70,50,0.15,0.4,Dissemination,7.523,78.0,104
420,50,0.15,0.4,Dissemination,8.025,82.0,123
42,100,0.05,0.1,Dissemination,8.027,84.0,254
70,100,0.05,0.1,Dissemination,10.033,81.0,246
420,100,0.05,0.1,Dissemination,7.526,82.0,249
42,100,0.05,0.2,Dissemination,7.525,87.0,266
70,100,0.05,0.2,Dissemination,7.023,84.0,270
420,100,0.05,0.2,Dissemination,7.024,78.0,241
42,100,0.05,0.3,Dissemination,10.034,90.0,273
70,100,0.05,0.3,Dissemination,8.027,91.0,274
420,100,0.05,0.3,Dissemination,12.042,71.0,222
42,100,0.05,0.4,Dissemination,8.027,87.0,254
70,100,0.05,0.4,Dissemination,10.536,72.0,228
420,100,0.05,0.4,Dissemination,2.007,3.0,4
42,100,0.1,0.1,Dissemination,7.525,91.0,283
70,100,0.1,0.1,Dissemination,7.024,91.0,301
420,100,0.1,0.1,Dissemination,8.027,91.0,286
42,100,0.1,0.2,Dissemination,7.525,86.0,273
70,100,0.1,0.2,Dissemination,7.525,92.0,282
420,100,0.1,0.2,Dissemination,8.026,90.0,277
42,100,0.1,0.3,Dissemination,7.525,92.0,306
70,100,0.1,0.3,Dissemination,8.027,89.0,271
420,100,0.1,0.3,Dissemination,7.024,89.0,278
42,100,0.1,0.4,Dissemination,8.528,91.0,284
70,100,0.1,0.4,Dissemination,7.024,87.0,262
420,100,0.1,0.4,Dissemination,6.521,91.0,296
42,100,0.15,0.1,Dissemination,7.526,92.0,284
70,100,0.15,0.1,Dissemination,8.026,93.0,286
420,100,0.15,0.1,Dissemination,8.027,89.0,276
42,100,0.15,0.2,Dissemination,7.024,92.0,277
70,100,0.15,0.2,Dissemination,7.023,95.0,289
420,100,0.15,0.2,Dissemination,7.525,91.0,279
42,100,0.15,0.3,Dissemination,8.028,92.0,286
70,100,0.15,0.3,Dissemination,6.522,84.0,255
420,100,0.15,0.3,Dissemination,8.527,92.0,264
42,100,0.15,0.4,Dissemination,7.525,97.0,319
70,100,0.15,0.4,Dissemination,9.03,92.0,295
420,100,0.15,0.4,Dissemination,7.525,94.0,291
42,150,0.05,0.1,Dissemination,11.04,90.66666666666666,409
70,150,0.05,0.1,Dissemination,8.529,89.33333333333333,404
420,150,0.05,0.1,Dissemination,7.025,84.66666666666667,377
42,150,0.05,0.2,Dissemination,7.026,84.66666666666667,389
70,150,0.05,0.2,Dissemination,9.032,84.66666666666667,394
420,150,0.05,0.2,Dissemination,9.032,89.33333333333333,410
42,150,0.05,0.3,Dissemination,9.534,91.33333333333333,406
70,150,0.05,0.3,Dissemination,7.528,92.66666666666666,408
420,150,0.05,0.3,Dissemination,8.029,84.0,377
42,150,0.05,0.4,Dissemination,10.036,90.66666666666666,440
70,150,0.05,0.4,Dissemination,8.028,84.66666666666667,404
420,150,0.05,0.4,Dissemination,9.033,89.33333333333333,411
42,150,0.1,0.1,Dissemination,7.025,92.66666666666666,438
70,150,0.1,0.1,Dissemination,8.028,93.33333333333333,432
420,150,0.1,0.1,Dissemination,9.032,94.66666666666667,443
42,150,0.1,0.2,Dissemination,8.029,96.0,458
70,150,0.1,0.2,Dissemination,7.527,95.33333333333334,446
420,150,0.1,0.2,Dissemination,7.025,90.0,434
42,150,0.1,0.3,Dissemination,7.025,94.0,435
70,150,0.1,0.3,Dissemination,7.527,94.0,434
420,150,0.1,0.3,Dissemination,7.025,89.33333333333333,410
42,150,0.1,0.4,Dissemination,9.534,94.66666666666667,439
70,150,0.1,0.4,Dissemination,6.523,93.33333333333333,423
420,150,0.1,0.4,Dissemination,8.028,97.33333333333334,441
42,150,0.15,0.1,Dissemination,8.53,96.0,441
70,150,0.15,0.1,Dissemination,9.534,92.66666666666666,415
420,150,0.15,0.1,Dissemination,7.527,96.0,444
42,150,0.15,0.2,Dissemination,8.532,92.66666666666666,430
70,150,0.15,0.2,Dissemination,8.028,90.0,404
420,150,0.15,0.2,Dissemination,7.025,96.0,460
42,150,0.15,0.3,Dissemination,8.028,94.0,452
70,150,0.15,0.3,Dissemination,7.527,94.0,430
420,150,0.15,0.3,Dissemination,7.025,96.0,441
42,150,0.15,0.4,Dissemination,7.527,93.33333333333333,428
70,150,0.15,0.4,Dissemination,7.527,93.33333333333333,435
420,150,0.15,0.4,Dissemination,7.025,90.66666666666666,419
42,50,0.05,0.1,Dissemination,10.033,64.0,95
420,50,0.05,0.1,Dissemination,6.521,80.0,119
42,50,0.05,0.2,Dissemination,8.026,74.0,116
70,50,0.05,0.2,Dissemination,8.025,64.0,94
420,50,0.05,0.2,Dissemination,7.524,66.0,97
42,50,0.05,0.3,Dissemination,6.019,72.0,106
70,50,0.05,0.3,Dissemination,7.524,64.0,95
420,50,0.05,0.3,Dissemination,7.022,88.0,124
42,50,0.05,0.4,Dissemination,4.013,26.0,35
70,50,0.05,0.4,Dissemination,6.019,32.0,41
420,50,0.05,0.4,Dissemination,10.032,88.0,135
42,50,0.1,0.1,Dissemination,6.52,70.0,107
70,50,0.1,0.1,Dissemination,6.019,78.0,107
420,50,0.1,0.1,Dissemination,8.527,76.0,119
42,50,0.1,0.2,Dissemination,6.52,66.0,101
70,50,0.1,0.2,Dissemination,6.52,84.0,119
420,50,0.1,0.2,Dissemination,9.029,84.0,127
42,50,0.1,0.3,Dissemination,7.524,80.0,112
70,50,0.1,0.3,Dissemination,10.534,84.0,123
420,50,0.1,0.3,Dissemination,6.521,78.0,112
42,50,0.1,0.4,Dissemination,5.517,72.0,101
70,50,0.1,0.4,Dissemination,6.521,84.0,121
420,50,0.1,0.4,Dissemination,7.022,80.0,129
42,50,0.15,0.1,Dissemination,6.018,82.0,117
70,50,0.15,0.1,Dissemination,6.52,88.0,139
420,50,0.15,0.1,Dissemination,6.018,92.0,136
42,50,0.15,0.2,Dissemination,8.527,96.0,134
70,50,0.15,0.2,Dissemination,6.52,84.0,121
420,50,0.15,0.2,Dissemination,7.023,90.0,135
42,50,0.15,0.3,Dissemination,6.52,92.0,147
70,50,0.15,0.3,Dissemination,6.018,90.0,127
420,50,0.15,0.3,Dissemination,6.521,92.0,146
42,50,0.15,0.4,Dissemination,6.019,94.0,143
70,50,0.15,0.4,Dissemination,6.521,94.0,151
420,50,0.15,0.4,Dissemination,5.517,88.0,132
42,100,0.05,0.1,Dissemination,8.027,80.0,241
70,100,0.05,0.1,Dissemination,9.031,88.0,284
420,100,0.05,0.1,Dissemination,7.525,80.0,240
42,100,0.05,0.2,Dissemination,8.027,80.0,252
70,100,0.05,0.2,Dissemination,8.026,83.0,252
420,100,0.05,0.2,Dissemination,9.533,71.0,202
42,100,0.05,0.3,Dissemination,8.027,86.0,275
70,100,0.05,0.3,Dissemination,7.525,85.0,259
420,100,0.05,0.3,Dissemination,9.031,69.0,214
42,100,0.05,0.4,Dissemination,7.525,85.0,263
70,100,0.05,0.4,Dissemination,8.026,82.0,242
420,100,0.05,0.4,Dissemination,8.026,81.0,243
42,100,0.1,0.1,Dissemination,8.027,95.0,282
70,100,0.1,0.1,Dissemination,6.522,87.0,266
420,100,0.1,0.1,Dissemination,8.529,86.0,251
42,100,0.1,0.2,Dissemination,8.027,95.0,309
70,100,0.1,0.2,Dissemination,7.023,92.0,283
420,100,0.1,0.2,Dissemination,8.027,94.0,294
